Date,Open,High,Low,Close,Adj Close,Volume,VWAP,Symbol,Ticker
2023-02-17,21651.841796875,25134.1171875,21460.087890625,24565.6015625,24565.6015625,198047040586,23103.535698820015,BTC_USD,BTC-USD
2023-02-24,24565.296875,25126.8515625,23007.072265625,23198.126953125,23198.126953125,192908013890,24275.02974566212,BTC_USD,BTC-USD
2023-03-03,23200.125,23880.6328125,22213.23828125,22362.6796875,22362.6796875,147053027661,23279.252699145894,BTC_USD,BTC-USD
2023-03-10,22362.923828125,22613.685546875,19628.25390625,20187.244140625,20187.244140625,157081157295,21410.81257972553,BTC_USD,BTC-USD
2023-03-17,20187.876953125,27787.8125,20068.66015625,27423.9296875,27423.9296875,291799941081,24177.708086047347,BTC_USD,BTC-USD
2023-03-24,27448.1171875,28803.3359375,26636.26171875,27493.28515625,27493.28515625,237951472709,27723.961291240987,BTC_USD,BTC-USD
2023-03-31,27487.337890625,29159.90234375,26606.689453125,28478.484375,28478.484375,125355488197,27804.602596325138,BTC_USD,BTC-USD
2023-04-07,28473.33203125,28802.45703125,27276.720703125,27925.859375,27925.859375,99753957949,28099.654113088498,BTC_USD,BTC-USD
2023-04-14,27920.513671875,31005.607421875,27828.48046875,30485.69921875,30485.69921875,119751884450,29708.776915322236,BTC_USD,BTC-USD
2023-04-21,30490.75,30601.740234375,27177.365234375,27276.91015625,27276.91015625,128819648164,29250.91204421554,BTC_USD,BTC-USD
2023-04-28,27265.89453125,29995.837890625,27070.849609375,29340.26171875,29340.26171875,137899994836,28404.492454631814,BTC_USD,BTC-USD
2023-05-05,29336.56640625,29952.029296875,27680.79296875,29534.384765625,29534.384765625,113011575658,28924.015744475277,BTC_USD,BTC-USD
2023-05-12,29538.859375,29820.126953125,25878.4296875,26804.990234375,26804.990234375,117160688074,27720.062703573476,BTC_USD,BTC-USD
2023-05-19,26807.76953125,27646.34765625,26415.1015625,26890.12890625,26890.12890625,88781429998,27013.728678820356,BTC_USD,BTC-USD
2023-05-26,26888.841796875,27434.68359375,25890.59375,26719.291015625,26719.291015625,83308148266,26743.760266456044,BTC_USD,BTC-USD
2023-06-02,26720.181640625,28432.0390625,26574.64453125,27249.58984375,27249.58984375,96042392503,27388.15326532354,BTC_USD,BTC-USD
2023-06-09,27252.32421875,27407.01953125,25434.8671875,26480.375,26480.375,103639894144,26589.352193193485,BTC_USD,BTC-USD
2023-06-16,26481.76171875,26531.044921875,24797.16796875,26327.462890625,26327.462890625,102854656415,25789.985725479924,BTC_USD,BTC-USD
2023-06-23,26328.6796875,31389.5390625,26174.4921875,30695.46875,30695.46875,133810308903,28815.18115909555,BTC_USD,BTC-USD
2023-06-30,30708.73828125,31256.86328125,29600.275390625,30477.251953125,30477.251953125,111912969348,30453.076011261503,BTC_USD,BTC-USD
2023-07-07,30471.84765625,31460.052734375,29777.28515625,30342.265625,30342.265625,94698350019,30594.299986662554,BTC_USD,BTC-USD
2023-07-14,30346.921875,31814.515625,29966.38671875,30334.068359375,30334.068359375,101802396623,30657.21882473841,BTC_USD,BTC-USD
2023-07-21,30331.783203125,30437.560546875,29556.427734375,29908.744140625,29908.744140625,80663885320,30007.164061992007,BTC_USD,BTC-USD
2023-07-28,29908.697265625,30330.640625,28934.294921875,29319.24609375,29319.24609375,78242844660,29464.52674380664,BTC_USD,BTC-USD
2023-08-04,29319.4453125,29987.998046875,28657.0234375,29074.091796875,29074.091796875,89119058191,29270.397420095946,BTC_USD,BTC-USD
2023-08-11,29075.388671875,30176.796875,28724.140625,29397.71484375,29397.71484375,85496932613,29416.29368131135,BTC_USD,BTC-USD
2023-08-18,29399.787109375,29660.25390625,25409.111328125,26049.556640625,26049.556640625,110274505915,27908.644219386708,BTC_USD,BTC-USD
2023-08-25,26047.83203125,26786.8984375,25520.728515625,26047.66796875,26047.66796875,89806245757,26112.273734408813,BTC_USD,BTC-USD
2023-09-01,26047.234375,28089.337890625,25362.609375,25800.724609375,25800.724609375,107047301712,26597.62045802275,BTC_USD,BTC-USD
2023-09-08,25800.91015625,26414.005859375,25404.359375,25905.654296875,25905.654296875,75496655969,25880.243814076082,BTC_USD,BTC-USD
2023-09-15,25905.42578125,26840.498046875,24930.296875,26608.693359375,26608.693359375,85001324952,25992.912297951993,BTC_USD,BTC-USD
2023-09-22,26606.19921875,27488.763671875,26389.30078125,26579.568359375,26579.568359375,80830579313,26838.247089421322,BTC_USD,BTC-USD
2023-09-29,26578.556640625,27259.5,26011.46875,26911.720703125,26911.720703125,73774718486,26541.471583570434,BTC_USD,BTC-USD
2023-10-06,26911.689453125,28494.458984375,26888.96875,27946.59765625,27946.59765625,82548946327,27631.869847737555,BTC_USD,BTC-USD
2023-10-13,27946.78125,28102.169921875,26558.3203125,26862.375,26862.375,74657255331,27283.497079966444,BTC_USD,BTC-USD
2023-10-20,26866.203125,30104.0859375,26814.5859375,29682.94921875,29682.94921875,103901034820,28475.45163725526,BTC_USD,BTC-USD
2023-10-27,29683.380859375,35150.43359375,29481.751953125,33909.80078125,33909.80078125,166385785247,33197.688789474036,BTC_USD,BTC-USD
